doc_id,subject,subject_type,relation,object,object_type,evidence_text,confidence,extraction_method,source,llm_valid,llm_confidence,valid,error,final_confidence
76362,ISSUE,ISSUE,occurred_on,some minutes,TIME,"I understand your concern, but unfortunately, we don't have any other plans that include 5GB of data and unlimited texting for less than $60 per month. However, if you're willing to sacrifice some minutes, we do have a 500 minute plan with unlimited texting and 5GB of data for $50 per month.",0.9,ner,talkmap,True,0.9,,,0.9
137015,ISSUE,ISSUE,occurred_on,the next business day,DATE,"Thank you for contacting! I certainly recognize that you're unsure about the process of speaking to an operator. I'm here to assist you. To speak to a live operator, please follow these steps: 1. Dial the customer service number provided on our website or in your account details. 2. Listen carefully to the automated menu and wait for the option to speak to a live operator. 3. Once you hear the option, press the corresponding number to connect to an operator. 4. Don't worry if you missed the option. In most cases, you can say ""operator"" or press '0' to be transferred to a live representative. 5. If you're calling during non-business hours, you may need to wait until the next business day to connect with an operator. Consider sending us an email or reaching out through our live chat for immediate assistance. Please let me know if you need any further guidance or if there's anything else I can help you with. Your satisfaction is our top priority!",0.9,ner,bitext,True,0.9,,,0.9
14247,ISSUE,ISSUE,occurred_on,14-day,DATE,"Absolutely, Cindi! We offer a 14-day return policy, so if you're not completely satisfied with your purchase, you can return it within that timeframe. Additionally, all phone comes with a standard 2-year manufacturer's warranty,",0.9,ner,talkmap,True,0.9,,,0.9
14335,ISSUE,ISSUE,occurred_on,the last 30 days,DATE,"Thank you for reaching out to us, Cheri. I understand your concern. Unfortunately, our extended warranty policy only covers new devices that have been purchased within the last 30 days. Since your device is not new, it would not be eligible for an extended warranty.",0.9,ner,talkmap,True,0.9,,,0.9
54532,ISSUE,ISSUE,occurred_on,20am and 12pm,TIME,"You're welcome, Jeana. I'm glad I could assist you. I'll go ahead and schedule a technician visit for tomorrow morning 20am and 12pm. Is that time frame works for you?",0.9,ner,talkmap,True,0.9,,,0.9
14456,ISSUE,ISSUE,occurred_on,last February 10th,DATE,"Great, I've verified your identity. Now, let me check on your account. It looks like the $20 credit was applied to your account last February 10th. Is that correct?",0.9,ner,talkmap,True,0.9,,,0.9
54541,ISSUE,ISSUE,occurred_on,every few hours,TIME,"Well, I have a few smart home devices that are connected to my Wi-Fi network, but they keep losingconnecting every few hours. It's really frustrating.",0.9,ner,talkmap,True,0.9,,,0.9
95708,ISSUE,ISSUE,occurred_on,the past few months,DATE,I apologize for the confusion. I'd be happy to investigate you resolve these issues. Let me check on your account and see what might be causing the errors. Can you please confirm your travel history for the past few months?,0.9,ner,talkmap,True,0.9,,,0.9
14540,ISSUE,ISSUE,occurred_on,24-hour,TIME,"Great! Let me check that for you. Okay, it looks like we have coverage in Japan through our partner network. The data rates are $5 per megabyte. Would, we offer a 500MB data passport $25 that can be used within a 24-hour period. Would you like me to add that to your plan?",0.9,ner,talkmap,True,0.9,,,0.9
54204,ISSUE,ISSUE,occurred_on,every 15th of the month,DATE,"Great! I've set up a payment plan for you. Your first payment will be due on the 15th of next month, and then every 15th of the month after that until your balance is paid off. Is there anything else I can assist you with today?",0.9,ner,talkmap,True,0.9,,,0.9
54081,ISSUE,ISSUE,occurred_on,"9 AM to 5 PM,",TIME,"Of course, Carmen. Our hours of operation are from 9 AM to 5 PM, Monday through Friday. As for store locations, let me check. Yes, we have a store located at 123 Main Street, which is about 10 minutes away from your current location. Would you like me to give you directions?",0.9,ner,talkmap,True,0.9,,,0.9
90280,ISSUE,ISSUE,occurred_on,5000 minutes,TIME,"Sure, we have three international calling plans. The first one is called World Connect and it costs discounted rates to over 100 countries. The second one is called World Unlimited and it includes unlimited calling to land20 popular countries. The third one is called Global Extra and it includes unlimited calling to 40 countries, plus 5000 minutes of calling time to use to other countries.",0.9,ner,talkmap,True,0.9,,,0.9
76536,ISSUE,ISSUE,occurred_on,all week,DATE,"Yeah, I've been having really slow data speeds and dropped calls all week. It's really frustrating.",0.9,ner,talkmap,True,0.9,,,0.9
14780,ISSUE,ISSUE,occurred_on,days past few days,DATE,"Hi, I'm calling about my mobile wallet. I've been trying to access it for days past few days, but it's not working properly. I've tried resetting my password and everything, but it still won't work.",0.9,ner,talkmap,True,0.9,,,0.9
53763,ISSUE,ISSUE,occurred_on,the past 6 months,DATE,"Of course, Shawn. Unfortunately, it looks like you're not eligible for an upgrade at this time. Our records show that you recently upgraded your device within the past 6 months.",0.9,ner,talkmap,True,0.9,,,0.9
76676,ISSUE,ISSUE,occurred_on,a past few days,DATE,"Hi Dirk, thank you for picking up my call. I've been having some trouble with my home internet connection dropping frequently. It's been happening for a past few days now, and I'm getting really frustrated. I've tried restarting the router and modem, but that didn't seem to help.",0.9,ner,talkmap,True,0.9,,,0.9
53663,ISSUE,ISSUE,occurred_on,less than a year,DATE,"That's ridiculous! I've had this phone for less than a year, and it's already broken. I can't believe I'm being forced with a broken phone and a huge bill.",0.9,ner,talkmap,True,0.9,,,0.9
90254,ISSUE,ISSUE,occurred_on,3 years,DATE,"Sure thing. Let our extended warranty, you'll pay $10 per month for 3 years, which comes out to $360 total. If you were to purchase a new phone outright, it would cost around $800. And if you were to buy a third-party warranty, it would likely cost around $200-$300 upfront. So, as you can see, our extended warranty is the most cost-effective option in the long run. Plus, it gives you peace of mind knowing that you're covered in case anything happens to your phone.",0.9,ner,talkmap,True,0.9,,,0.9
90212,ISSUE,ISSUE,occurred_on,a while days,DATE,"Thank you, Gerardo. I've located your account and I see that you've been experiencing this issue for a while days now. I apologize for the delay in resolving this issue. I me check if there's anything we can do to help you.",0.9,ner,talkmap,True,0.9,,,0.9
137347,ISSUE,ISSUE,occurred_on,a moment,TIME,"We're listening! I'm keyed into the fact that you're in need of assistance and would like to chat with an operator. Our team of dedicated operators is always ready to help you with any questions or concerns you may have. To connect you with an operator, please wait a moment while I transfer you.",0.9,ner,bitext,True,0.9,,,0.9
90175,ISSUE,ISSUE,occurred_on,about two week ago,DATE,"Sure, my order number is . I purchased the accessories about two week ago.",0.9,ner,talkmap,True,0.9,,,0.9
95756,ISSUE,ISSUE,occurred_on,month-to-month,DATE,"Alright, with the 10GB plan with a 6-month contract would come out to be360, which is a savings of $40 compared to the month-to-month rate. Plus, you'll get the added benefit of having a fixed monthly fee for your data usage while abroad.",0.9,ner,talkmap,True,0.9,,,0.9
53403,ISSUE,ISSUE,occurred_on,a month ago,DATE,"Yeah, it's a iPhone 12 Pro, and the started maybe a month ago.",0.9,ner,talkmap,True,0.9,,,0.9
53287,ISSUE,ISSUE,occurred_on,every night,TIME,"Absolutely. Our mobile data backup service automatically backs up your data every night at midnight, so you don't have to worry about manually doing it yourself. Additionally, you can also restore your data easily any time using our online portal or through our mobile app.",0.9,ner,talkmap,True,0.9,,,0.9
53274,ISSUE,ISSUE,occurred_on,seconds,TIME,"Okay, now let's try resetting the charging pad. Unplug it from the power source, then press and hold the button on the pad for about10 seconds. After that, plug it back in and try charging your phone again.",0.9,ner,talkmap,True,0.9,,,0.9
95783,ISSUE,ISSUE,occurred_on,"January 1st, 2nd",DATE,"Okay, sure. They were on January 1st, 2nd, and 3rd.",0.9,ner,talkmap,True,0.9,,,0.9
15456,ISSUE,ISSUE,occurred_on,weeks ago,DATE,"Sure, it was on my last bill and dated January2 weeks ago, and it's for a premium data package that I didn't sign up for.",0.9,ner,talkmap,True,0.9,,,0.9
15525,ISSUE,ISSUE,occurred_on,weeks past hour,DATE,"Hi Oma, I'm having some issues with my biometric payments. I've been trying to set it up for weeks past hour, but I keep getting an error message.",0.9,ner,talkmap,True,0.9,,,0.9
76801,ISSUE,ISSUE,occurred_on,March 20th to March 24th,DATE,"Great, thank you for providing that information, Matie. I've now confirmed your identity and noted the dates for your trip. I'll go ahead and set up the custom greeting for you. It will be active from March 20th to March 24th, and it will say ""I'm currently out of the office on a business trip, but I'll be back on March 25th."" Would you like me to add anything else to the message?",0.9,ner,talkmap,True,0.9,,,0.9
76801,ISSUE,ISSUE,occurred_on,March 25th,DATE,"Great, thank you for providing that information, Matie. I've now confirmed your identity and noted the dates for your trip. I'll go ahead and set up the custom greeting for you. It will be active from March 20th to March 24th, and it will say ""I'm currently out of the office on a business trip, but I'll be back on March 25th."" Would you like me to add anything else to the message?",0.9,ner,talkmap,True,0.9,,,0.9
52971,ISSUE,ISSUE,occurred_on,the 30 days,DATE,"Our trial period is 30 days, During that time, you'll have access to all the features of the basic partnership, and you can cancel out our platform risk-free. If you decide it's not right for you, just let us know within the 30 days, and we'll cancel your partnership without any charges.",0.9,ner,talkmap,True,0.9,,,0.9
90105,ISSUE,ISSUE,occurred_on,the 200 minutes,TIME,"Great, thank you. I've located your account, and I see that the promotion was indeed applied incorrectly. I apologize for the mistake. I'm happy to add the 200 minutes to your plan right away.",0.9,ner,talkmap,True,0.9,,,0.9
52791,ISSUE,ISSUE,occurred_on,the next few10 minutes,TIME,"Wonderful. I'll go ahead and set up the live session for you. You'll receive an email with the details to the chat within the next few10 minutes. In the meantime, is there anything else I can assist you with?",0.9,ner,talkmap,True,0.9,,,0.9
52743,ISSUE,ISSUE,occurred_on,March 20th to April 10th,DATE,"Sure, I'll be visiting France and Germany from March 20th to April 10th.",0.9,ner,talkmap,True,0.9,,,0.9
15691,ISSUE,ISSUE,occurred_on,Winter,DATE,"Absolutely, Winter. I'll make sure to test them before issuing them to you. And just to confirm, would you like me to send the new gift cards to the same email address that the original ones were sent to?",0.9,ner,talkmap,True,0.9,,,0.9
15707,ISSUE,ISSUE,occurred_on,after-hours,TIME,"That's not a problem. Our call forwarding feature allows you to set up different forwarding numbers for different times of the day. You can set up schedules for when you want your calls to be forwarded to a specific number, such as during hours or after-hours. Would you like me to show you how to do that?",0.9,ner,talkmap,True,0.9,,,0.9
