text,label
an additional 30 minutes,TIME
3,MONEY
Jeannette,PERSON
Shelia,PERSON
Malia,PERSON
Alaina,PERSON
Magan,PERSON
iPhone,PRODUCT
12,CARDINAL
243 business days,DATE
Hertha,PERSON
today,DATE
Data Plan,SERVICE
5,CARDINAL
30,MONEY
200,CARDINAL
0.05,MONEY
MB,ORG
Daily International Data Pass,ORG
200,CARDINAL
MB,ORG
5,MONEY
Gina,PERSON
Alfreda,PERSON
1-800-123-4567,CARDINAL
5,CARDINAL
GB,GPE
ide,ORG
month,DATE
Jude,PERSON
Cornelius,PERSON
Sarah,PERSON
today,DATE
Amazon,ORG
Target,ORG
Dana,PERSON
Union Mobile,ORG
Lucy,PERSON
Bluetooth,PERSON
1234567890,CARDINAL
Bobbie,PERSON
Carey,PERSON
20,CARDINAL
GB,GPE
Annabelle,PERSON
Union Mobile,ORG
First,ORDINAL
5,CARDINAL
roaming,SERVICE
reset,ACTION
Samsung Galaxy S21,PRODUCT
Leila,PERSON
first,ORDINAL
30 days,DATE
today,DATE
Main Street,FAC
5th Avenue,FAC
Deanne,PERSON
today,DATE
last week,DATE
Tameka,PERSON
First,ORDINAL
Paperless Billing,ORG
Paperless Billing,ORG
roaming,SERVICE
Europe,LOC
next week,DATE
XXXXX,ORG
Miriam,PERSON
Adah,PERSON
Chester,GPE
Margot,PERSON
Shyann,PERSON
Mariah,ORG
iPhone,PRODUCT
Anna,PERSON
Nita,PERSON
Union Mobile,ORG
Chadwick,PERSON
today,DATE
Cassandra,PERSON
Brennen,PERSON
Oscar,PERSON
1234567890,CARDINAL
Yvette,PERSON
Nestor,PERSON
today,DATE
reset,ACTION
Union Mobile,ORG
Darryl,PERSON
today,DATE
Nettie,PERSON
a few months,DATE
Union Mobile,ORG
Rena,PERSON
Gretchen,PERSON
Julie,PERSON
first,ORDINAL
router,PRODUCT
modem,PRODUCT
Elsie,PERSON
minutes,TIME
Karyn,PERSON
today,DATE
Alice,PERSON
Ilene,PERSON
Rosalie,PERSON
Jerri,PERSON
Union Mobile,ORG
Union Mobile,ORG
Hilda,PERSON
today,DATE
Raphael,PERSON
Janette,PERSON
Fritz,PERSON
morning,TIME
Union Mobile,ORG
Sylvia,PERSON
today,DATE
1234567890,CARDINAL
Union Mobile,ORG
Chloe,PERSON
today,DATE
Iatever,NORP
Robert,PERSON
today,DATE
Union Mobile,ORG
Noemi,PERSON
today,DATE
Bryant,PERSON
the IoT Cloud Services,ORG
Muriel,PERSON
Union Mobile,ORG
cancel,ACTION
refund,ACTION
IoT,ORG
Juan,PERSON
Union Mobile,ORG
Leslie,PERSON
today,DATE
Justin,ORG
iPhone,PRODUCT
999,MONEY
upgrade,ACTION
200,MONEY
799,MONEY
up to $300,MONEY
Andy,PERSON
roaming,SERVICE
today,DATE
next Wednesday,DATE
2 PM EST,TIME
Cason,PERSON
Mossie,GPE
today,DATE
Wi-Fi,LOC
Union Mobile,ORG
Saundra,PERSON
today,DATE
Dorothea,PERSON
10%,PERCENT
today,DATE
Nelda,ORG
today,DATE
ABC1234567890,ACCOUNT_ID
Billie,PERSON
today,DATE
Trudy,PERSON
Fay,PERSON
Mame,PERSON
Margie,PERSON
Talk & Text,WORK_OF_ART
20,CARDINAL
4,CARDINAL
50,CARDINAL
GB,GPE
Jessika Smith,PERSON
1234567890,CARDINAL
NBA,ORG
Sunday,DATE
Darrell,PERSON
Tom Hanks',PERSON
Cloud DVR,ORG
Clyde,PERSON
this month,DATE
Stan Smith,PERSON
123,CARDINAL
Marc,PERSON
Cloud Backup,ORG
Union Mobile,ORG
Kasey,PERSON
today,DATE
Herbert,PERSON
data plan,SERVICE
PIN,ORG
Noah,PERSON
voicemail,SERVICE
Stuart,PERSON
Orpha,PERSON
4,CARDINAL
5,CARDINAL
last Friday,DATE
100,MONEY
Nick,PERSON
third,ORDINAL
Mahala,PERSON
today,DATE
today,DATE
Jacquelyn,PERSON
today,DATE
123 Main Street,FAC
afternoon,TIME
Union Mobile,ORG
Travis,PERSON
today,DATE
First,ORDINAL
Union Mobile,ORG
today,DATE
morning,TIME
Union Mobile,ORG
Harriett,PERSON
today,DATE
Nan,PERSON
today,DATE
a minute,TIME
VPN,PRODUCT
VPN,ORG
Wi-Fi,ORG
Orlando,GPE
Cathryn,PERSON
Geraldine,PERSON
Union Mobile,ORG
IoT Cloud Services,WORK_OF_ART
Eric,PERSON
IoT,ORG
Union Mobile,ORG
Darwin,PERSON
Yvette,PERSON
John,PERSON
the next 30 minutes,TIME
Zachary,PERSON
data plan,SERVICE
Ruben,PERSON
today,DATE
Ella,PERSON
Charles,PERSON
last night,TIME
Itzel,PERSON
today,DATE
Maribeth,PERSON
Paralee,PERSON
1234567890,DATE
Shelly,PERSON
SIM card,PRODUCT
data plan,SERVICE
200,CARDINAL
50,MONEY
Anita,PERSON
Ethel,PERSON
Bridger,PERSON
Union Mobile,ORG
10,CARDINAL
GB,GPE
escalate,ACTION
today,DATE
Deron,PERSON
Phoebe,PERSON
IoT,ORG
Zaire,GPE
Latisha,PERSON
Union Mobile,ORG
1234,CARDINAL
Rossie,PERSON
Katy,PERSON
escalate,ACTION
Jon,PERSON
Louis,GPE
upgrade,ACTION
30,MONEY
500,CARDINAL
MB,ORG
500 minutes,TIME
500,CARDINAL
Forrest,PERSON
cancel,ACTION
Cloud Backup,ORG
Android,PRODUCT
GB,GPE
today,DATE
2-3,CARDINAL
XXXXXXX,PERSON
Union Mobile,ORG
Adell,PERSON
today,DATE
Sandy,PERSON
Fay,PERSON
today,DATE
Tyron,PERSON
Andy,PERSON
Stanley,PERSON
PIN,ORG
Stephanie,PERSON
Kristopher,PERSON
escalate,ACTION
Stefanie,PERSON
Shaun,PERSON
Stevie,PERSON
Canada,GPE
United Kingdom,GPE
44,CARDINAL
1234567890,DATE
iPhone,PRODUCT
First,ORDINAL
"firstly,'ll",ORG
Catharine,PERSON
Zoe,PERSON
PIN,ORG
1234,CARDINAL
Los Angeles,GPE
5,MONEY
MB,ORG
Cloud Backup,ORG
1-800-123-4567,CARDINAL
Mexico,GPE
"the ""Cellular Data",LAW
Wi-Fi,ORG
Linda,PERSON
Union Mobile,ORG
voicemail,SERVICE
Razer Raiju,ORG
Mae,PERSON
Janell,PERSON
Jewell,PERSON
1234567890,CARDINAL
first,ORDINAL
Ariel,PERSON
Brittany,PERSON
refund,ACTION
100,MONEY
refund,ACTION
the next 24 hours,TIME
PIN,ORG
the last 4 digits,DATE
Cathryn,PERSON
Irie,PERSON
PIN,ORG
the last,DATE
Susanna,PERSON
Union Mobile,ORG
Emilie,PERSON
Union Mobile,ORG
Carol,PERSON
today,DATE
Wi-Fi,LOC
Union Mobile,ORG
Gilbert,PERSON
today,DATE
Aja,PERSON
data plan,SERVICE
Leta,PERSON
555-555-1234,PHONE_NUMBER
1234567890,CARDINAL
Corey,PERSON
Chrome,ORG
Safari,ORG
Lyndon,PERSON
It'm,ORG
Samsung Galaxy S21 Ultra,ORG
Android,PRODUCT
11,CARDINAL
Nona,PERSON
One,CARDINAL
reset,ACTION
Union Mobile,ORG
Gussie,PERSON
today,DATE
reset,ACTION
VPN,PRODUCT
Wilda,PERSON
Samuel,PERSON
reset,ACTION
Jamel,PERSON
Samsung Galaxy S21,PRODUCT
IoT,ORG
John Deere,PERSON
Margarita,ORG
voicemail,SERVICE
Lamar,PERSON
Frankie,PERSON
Susana,PERSON
Union Mobile,ORG
today,DATE
USB,ORG
reset,ACTION
Marcia,PERSON
Adam,PERSON
today,DATE
Union Mobile,ORG
Arianna,PERSON
today,DATE
Hazel,PERSON
Connie,PERSON
First,ORDINAL
Union Mobile,ORG
Ruth,PERSON
today,DATE
Kaitlyn,PERSON
Union Mobile,ORG
Jesse,PERSON
today,DATE
10 seconds,TIME
Cesar,PERSON
cancel,ACTION
the last,DATE
First,ORDINAL
Margaret,PERSON
Germaine,PERSON
Torrance,GPE
Jefferey,PERSON
today,DATE
today,DATE
Delia,PERSON
Justine,PERSON
Mitchel,PERSON
First,ORDINAL
the Google Play Store,ORG
Apple App Store,ORG
Kallie,PERSON
voicemail,SERVICE
hours,TIME
XXXXXXX,PERSON
Location,ORG
Bertha,PERSON
Ezequiel,PERSON
Kendall,PERSON
Raul,PERSON
Great're,PERSON
Union Mobile,ORG
third,ORDINAL
Cornelia,PERSON
Union Mobile,ORG
Leopoldo,PERSON
123,CARDINAL
Molly,PERSON
Bybye,PERSON
Lola,PERSON
Union Mobile,ORG
PIN,ORG
the last,DATE
Pearl,PERSON
one,CARDINAL
all day,DATE
Ludie,ORG
One,CARDINAL
IoT,ORG
reset,ACTION
Union Mobile,ORG
Wilma,PERSON
Notes,PRODUCT
Camille,PERSON
Eldora,PERSON
Richard,PERSON
today,DATE
XXXXXXX,PERSON
Archie,PERSON
Judith,PERSON
1234,CARDINAL
Cheryle,GPE
Union Mobile,ORG
Eugene,PERSON
today,DATE
internet,SERVICE
Sondra,PERSON
two,CARDINAL
Smart Speakers,ORG
Model X,PRODUCT
Marisol,PERSON
Edison,ORG
Union Mobile,ORG
Dallas,GPE
Ana,PERSON
one,CARDINAL
10,MONEY
Jamal,PERSON
today,DATE
Nigel,PERSON
Antonio,GPE
Cloud Backup for IoT Devices,ORG
One,CARDINAL
Union Mobile,ORG
Julie,PERSON
today,DATE
Muriel,PERSON
Madelyn,PERSON
Jesus,PERSON
200,CARDINAL
US,GPE
roaming,SERVICE
Ayanna,LOC
today,DATE
Carol,PERSON
Union Mobile,ORG
Dovie,PERSON
Gia,PERSON
One,CARDINAL
1234,CARDINAL
Tabetha,PERSON
Teresa,PERSON
Samsung Galaxy S21,PRODUCT
voicemail,SERVICE
Jane,PERSON
Chrystal,ORG
Union Mobile,ORG
Yolanda,PERSON
today,DATE
Milagros,PERSON
PIN,ORG
the last 4 digits,DATE
Joy,PERSON
Terri,PERSON
Union Mobile,ORG
Rosia,PERSON
Nena,PERSON
Noah,PERSON
Union Mobile,ORG
Leontine,ORG
today,DATE
Carroll,PERSON
Lucille,PERSON
Adeline,PERSON
internet,SERVICE
today,DATE
Fay,PERSON
Kailee,PERSON
Brett,PERSON
001,CARDINAL
Saul,PERSON
today,DATE
PIN,ORG
1234,CARDINAL
Rodolfo,PERSON
today,DATE
upgrade,ACTION
Cody,PERSON
Union Mobile,ORG
Sarah,PERSON
upgrade,ACTION
data plan,SERVICE
Nora,PERSON
20,CARDINAL
GB,GPE
Pauline,PERSON
reset,ACTION
Julio,PERSON
Cyber,PRODUCT
Claude,PERSON
today,DATE
Tate,PERSON
First,ORDINAL
Arie,PERSON
Union Mobile,ORG
Brooks,PERSON
today,DATE
Union Mobile,ORG
Armand,PERSON
Samsung Galaxy S21,PRODUCT
David,PERSON
Danica,PERSON
today,DATE
Union Mobile,ORG
Dee,PERSON
today,DATE
One,CARDINAL
60,MONEY
Loyce,GPE
today,DATE
Lona,PERSON
Sebastian,PERSON
Maymie,PERSON
refund,ACTION
Natalie,PERSON
reset,ACTION
the next 24 hours,TIME
minutes,TIME
Yes'm,PERSON
Mario,PERSON
yearly,DATE
Tristan,PERSON
Flora,PERSON
Lenora,PERSON
Union Mobile,ORG
Libby,PERSON
today,DATE
Shanda,PERSON
the next 24 hours,TIME
IoT,ORG
PIN,ORG
Nannie,PERSON
Shantel,PERSON
today,DATE
Nelle,GPE
Lauretta,PERSON
Gene,PERSON
Helene,PERSON
Randy,PERSON
Suzette,PERSON
Japan,GPE
Hilma,ORG
Adelaide,GPE
Carlotta,PERSON
Minerva Smith,PERSON
1234567890,CARDINAL
Samsung Galaxy S21,PRODUCT
GPS,ORG
escalate,ACTION
Union Mobile,ORG
Miles,PERSON
today,DATE
John,PERSON
Union Mobile,ORG
Bluetooth,PERSON
Forget Device,WORK_OF_ART
Bluetooth,PERSON
about 30 seconds,TIME
Apple,ORG
1234567890,CARDINAL
Kristie,PERSON
Lavern,PERSON
afternoon,TIME
Union Mobile,ORG
Van,PERSON
today,DATE
IoT,ORG
Berta,PERSON
Union Mobile,ORG
Union Mobile,ORG
Jazlyn,GPE
today,DATE
Reynaldo,PERSON
Union Mobile,ORG
Trina,PERSON
roaming,SERVICE
reset,ACTION
Kennith,PERSON
today,DATE
MDM,ORG
Albert,PERSON
Network &,ORG
Internet,SERVICE
Reset,ACTION
Penny,PERSON
today,DATE
1-800-123-4567,CARDINAL
5,CARDINAL
GB,GPE
Dwayne,PERSON
Mark,PERSON
hours,TIME
Jodie,PERSON
Usighs,PERSON
Mobile TV,ORG
subscription,SERVICE
hours,TIME
Ruth,PERSON
Arlena,ORG
one,CARDINAL
upgrade,ACTION
25,CARDINAL
GB,GPE
the next three months,DATE
each month,DATE
PIN,ORG
the last,DATE
months few weeks,DATE
Brennen,PERSON
Sarah,PERSON
Willene,PERSON
X45,CARDINAL
Erlinda,PERSON
upgrade,ACTION
Harriet,PERSON
Union Mobile,ORG
Leona,PERSON
Twila,PERSON
Lois,PERSON
Garry,PERSON
Selah,ORG
Louise,PERSON
200,MONEY
Mobile Wi-Fi,LOC
Mobile Wi-Fi,LOC
Union Mobile,ORG
today,DATE
Julio,PERSON
cancel,ACTION
data plan,SERVICE
Arizona,GPE
Shari,PERSON
Chantel,PERSON
Dorinda,PERSON
PIN,ORG
Union Mobile,ORG
Mari,PERSON
today,DATE
Annie,PERSON
One,CARDINAL
today,DATE
SmartThings Hub,ORG
at least 8,CARDINAL
morning,TIME
Union Mobile,ORG
today,DATE
Union Mobile,ORG
Union Mobile,ORG
Jolie,ORG
today,DATE
First,ORDINAL
two-year,DATE
100,MONEY
Plus,DATE
25,CARDINAL
GB,GPE
MDM,ORG
data plan,SERVICE
One,CARDINAL
Samsung Galaxy S21,PRODUCT
Lou,PERSON
Ozella,PERSON
the Family Plan,WORK_OF_ART
Vanessa,PERSON
555,CARDINAL
Russel,PERSON
Terry,PERSON
today,DATE
Melinda,PERSON
today,DATE
Clarence,PERSON
One,CARDINAL
Union Mobile,ORG
Alice,PERSON
today,DATE
Myra,PERSON
Scott,PERSON
Bernard,PERSON
Union Mobile,ORG
Liliana,PERSON
Jeannette,PERSON
roaming,SERVICE
Melva,PERSON
Vira,PERSON
SIM card,PRODUCT
today,DATE
Tori,PERSON
Union Mobile,ORG
Oda,PERSON
One,CARDINAL
Kitty,PERSON
VPN,PRODUCT
today,DATE
Emilio,PERSON
Kathryne,GPE
Good day,DATE
Union Mobile,ORG
Vena,ORG
today,DATE
Union Mobile,ORG
Duke,PERSON
Lorrie,PERSON
subscription,SERVICE
today,DATE
Erica,PERSON
the last,DATE
Nina,PERSON
Nell,PERSON
Union Mobile,ORG
Sharee,PERSON
Juanita,PERSON
Jettie,PERSON
Union Mobile,ORG
Jayne,PERSON
today,DATE
Lorena,PERSON
today,DATE
Miranda,PERSON
Muriel,PERSON
andy,PERSON
Union Mobile,ORG
1234567890,CARDINAL
Quentin,PERSON
Meta,ORG
today,DATE
router,PRODUCT
Lessie,PERSON
Nannie,PERSON
Albertine,ORG
the last,DATE
Deloris,ORG
Mar,PERSON
Rachael,PERSON
Cordia,ORG
First,ORDINAL
data plan,SERVICE
Cloud Backup for IoT Devices,ORG
a complimentary month,DATE
Jami,PERSON
First,ORDINAL
iPhone,PRODUCT
Kristopher,PERSON
Maryjo,PERSON
Union Mobile,ORG
Carolynn,LANGUAGE
today,DATE
Rae,PERSON
Location Services,WORK_OF_ART
Location-Based Advertising,ORG
a few minutes,TIME
next Saturday,DATE
10 am,TIME
Iliana,PERSON
Samsung Galaxy S21 Ultra,ORG
1234567890,CARDINAL
Union Mobile,ORG
Fern,PERSON
today,DATE
today,DATE
today,DATE
Alina,PERSON
Phyllis,PERSON
roaming,SERVICE
tomorrow,DATE
today,DATE
Lidia,PERSON
Alberta,GPE
Union Mobile,ORG
Union Mobile,ORG
Union Mobile,ORG
Nikolas,PERSON
today,DATE
Dena,PERSON
reset,ACTION
reset,ACTION
Alvina,PERSON
roaming,SERVICE
First,ORDINAL
Shelby,PERSON
IoT,ORG
data plan,SERVICE
Britney,PERSON
Norma,PERSON
today,DATE
Stefan,PERSON
24 hours,TIME
3-5,CARDINAL
today,DATE
Shelby,PERSON
Carol,PERSON
Union Mobile,ORG
Lavina,ORG
Jamel,PERSON
escalate,ACTION
Edwardo,PERSON
Florene,PERSON
Union Mobile,ORG
Verna,PERSON
Jaylene,PERSON
Data Plan,SERVICE
Data Plan,SERVICE
Ciara,PERSON
Felipa,PERSON
Verlene,PERSON
data plan,SERVICE
Hailie,PERSON
Reagan,PERSON
Amazon Echo,ORG
Nest,ORG
third,ORDINAL
two,CARDINAL
YesExplains,ORG
Evelyn,PERSON
Norene,ORG
router,PRODUCT
Netgear,ORG
Nighthawk,PRODUCT
modem,PRODUCT
Motorola,ORG
MB7420,PRODUCT
Reynaldo,PERSON
Union Mobile,ORG
Helen,PERSON
Great're,PERSON
Alisha,PERSON
today,DATE
Royce,PERSON
Union Mobile,ORG
today,DATE
today,DATE
Adelina,PERSON
Union Mobile,ORG
Cecil,PERSON
Firstly,ORDINAL
Mobile,ORG
First,ORDINAL
internet,SERVICE
Maryjo,PERSON
Eldora,PERSON
one,CARDINAL
XYZ123456789,ACCOUNT_ID
Frank,PERSON
the next 24 hours,TIME
Don,PERSON
Katerina,PERSON
Pearline,NORP
Union Mobile,ORG
Kirt,PERSON
Dena,PERSON
Suzan,PERSON
1-800-123-4567,CARDINAL
1234,CARDINAL
Jamir,PERSON
cancel,ACTION
Kendall,PERSON
Samsung Galaxy S21,PRODUCT
"the ""Add Device",WORK_OF_ART
Frederic,PERSON
one,CARDINAL
today,DATE
Jonas,PERSON
Bonita,GPE
Apple,ORG
Eveline,PERSON
Edna,PERSON
data plan,SERVICE
Samsung Galaxy S21,PRODUCT
JBL Flip 5,PRODUCT
iPhone,PRODUCT
Ricky,PERSON
Theo,PERSON
Tillie,PERSON
One,CARDINAL
5,CARDINAL
voicemail,SERVICE
voicemail,SERVICE
Allie,PERSON
Donna,PERSON
Tamatha,PERSON
today,DATE
Douglas,PERSON
Kendrick,PERSON
Adeline,PERSON
the Trade-In Program,ORG
Union Mobile,ORG
Lola,PERSON
today,DATE
Ellen,PERSON
a great day,DATE
today,DATE
Eddy,PERSON
today,DATE
Kiersten,PERSON
Eda,PERSON
Noe,PERSON
Lakisha,PERSON
Alivia,PERSON
today,DATE
Union Mobile,ORG
Flossie,ORG
today,DATE
Willie,PERSON
Jake,PERSON
XXXXXXX,PERSON
upgrade,ACTION
GB,GPE
2GB,MONEY
PIN,ORG
1234,CARDINAL
Union Mobile,ORG
Amy,PERSON
today,DATE
Dorothy,PERSON
Fitbit,PRODUCT
Garmin,ORG
Apple,ORG
Samsung,ORG
555-555-5555,MONEY
PIN,ORG
1234,CARDINAL
Sheri,PERSON
the International Data,ORG
Roaming,SERVICE
today,DATE
a few days,DATE
afternoon,TIME
Union Mobile,ORG
Jill,PERSON
today,DATE
Tina,PERSON
Tatyana,PERSON
$10,MONEY
20,MONEY
Marisela,PERSON
Tammy,PERSON
today,DATE
escalate,ACTION
Roy,PERSON
one,CARDINAL
10,MONEY
Samsung Galaxy S21,PRODUCT
Android,PRODUCT
11,CARDINAL
Facebook,ORG
Instagram,ORG
Snapchat,PERSON
Marie,PERSON
today,DATE
Garrett,PERSON
first,ORDINAL
Zelma,ORG
one,CARDINAL
the next 24 hours,TIME
Juliet,PERSON
data plan,SERVICE
cancel,ACTION
Carrie,PERSON
Grady,PERSON
Union Mobile,ORG
Union Mobile,ORG
Doretha,PERSON
today,DATE
Katie,PERSON
Beth,PERSON
First,ORDINAL
Magan,PERSON
Union Mobile,ORG
Patti,PERSON
internet,SERVICE
Brandy,PERSON
Union Mobile,ORG
Billie,PERSON
today,DATE
Minna,PERSON
Charlie,PERSON
Marcia,PERSON
First,ORDINAL
next month,DATE
Alex,PERSON
today,DATE
VPN,PRODUCT
PIN,ORG
iPhone,PRODUCT
Samsung,ORG
XXXXXXX,PERSON
Justine,PERSON
IoT,ORG
Union Mobile,ORG
IoT,ORG
Charles,PERSON
Cheryle,GPE
Samsung Galaxy S9,PRODUCT
Miguelangel,PERSON
Lucinda,PERSON
First,ORDINAL
Georgetta,PERSON
Union Mobile,ORG
Union Mobile,ORG
today,DATE
iPhone,PRODUCT
Samsung,ORG
Christian,NORP
Sommer,PERSON
Mobile TV,ORG
Lona,PERSON
Game X,WORK_OF_ART
Jimena,PERSON
escalate,ACTION
the next 24 hours,TIME
First,ORDINAL
200,CARDINAL
Japan,GPE
5,CARDINAL
el areas,GPE
access30,GPE
days,DATE
last week,DATE
morning,TIME
Union Mobile,ORG
Marlene,PERSON
today,DATE
Dwayne,PERSON
today,DATE
24 hours,TIME
2 days,DATE
Devonta,PERSON
VR,ORG
Gil,PERSON
Bernie,PERSON
Elnora,PERSON
Susanna,PERSON
upgrade,ACTION
upgrade,ACTION
VPN,PRODUCT
Carmen,PERSON
Katy,PERSON
voicemail,SERVICE
four,CARDINAL
1234,CARDINAL
about 10 minutes,TIME
Yolanda,PERSON
Sarah,PERSON
SIM card,PRODUCT
Mozell,PERSON
One,CARDINAL
"Bybye, Fronia",ORG
Union Mobile,ORG
Harvey,PERSON
Wesley,PERSON
today,DATE
Clyde,PERSON
today,DATE
data plan,SERVICE
First,ORDINAL
router,PRODUCT
IoT,ORG
Audry,PERSON
the next 24 hours,TIME
Rita,PERSON
Anna,PERSON
upgrade,ACTION
the Union Mobile X10's,ORG
Game X,PRODUCT
Youright,PERSON
Ruth,PERSON
Union Mobile,ORG
Maura,PERSON
10%,PERCENT
one,CARDINAL
one,CARDINAL
Good day,DATE
Union Mobile,ORG
Rashida,PERSON
today,DATE
Lorraine,PERSON
XYZ,ORG
Jonnie,PERSON
a great day,DATE
Lizzie,PERSON
a better day,DATE
voicemail,SERVICE
today,DATE
One,CARDINAL
Wi-Fi,ORG
1234567890,CARDINAL
the past few days,DATE
May,DATE
today,DATE
XXXXXXX,PERSON
weeks,DATE
Carolyn,PERSON
Darlene,PERSON
Union Mobile,ORG
the past 30 minutes,TIME
9876543210,CARDINAL
3-5,CARDINAL
Shannon,PERSON
IoT,ORG
Union Mobile,ORG
today,DATE
Guy,PERSON
a good day,DATE
Julie,PERSON
refund,ACTION
a great day,DATE
Yvonne,PERSON
Tera,PERSON
Itpause,ORG
escalate,ACTION
the next 24 hours,TIME
today,DATE
Mariah,ORG
the Cloud DVR,FAC
Union Mobile,ORG
Lenna,PERSON
today,DATE
Google Maps or,ORG
internet,SERVICE
Delphia,PERSON
Gerard,PERSON
1234567890,CARDINAL
Oncefect,PERSON
just a few minutes,TIME
Nella,ORG
Charles,PERSON
Union Mobile,ORG
about 10 seconds,TIME
Connections,ORG
First,ORDINAL
Promotion,ORG
upgrade,ACTION
10,MONEY
monthly,DATE
Randell,PERSON
Miguel,PERSON
Ramona,PERSON
Union Mobile,ORG
today,DATE
Nettie,PERSON
Giancarlo,PERSON
router,PRODUCT
Marcos,PERSON
Efrain,PERSON
today,DATE
Isidro,GPE
today,DATE
Union Mobile,ORG
1234567890,CARDINAL
Marjorie,PERSON
1,CARDINAL
the next 24 hours,TIME
Iamy,ORG
roaming,SERVICE
Earl,PERSON
Dewayne,PERSON
a few days ago,DATE
minutes,TIME
Maria,PERSON
Union Mobile,ORG
Dwane,PERSON
today,DATE
Elias,PERSON
today,DATE
Blanche,ORG
Natalie,PERSON
Adeline,PERSON
Quinn,PERSON
Cortez,PERSON
the next 24 hours,TIME
today,DATE
Samsung Galaxy S21,PRODUCT
Junie,PERSON
555,CARDINAL
PIN,ORG
1234,CARDINAL
Union Mobile,ORG
a great day,DATE
Donna,PERSON
Belva,PERSON
today,DATE
Union Mobile,ORG
Terance,WORK_OF_ART
today,DATE
Corinne,PERSON
John,PERSON
Japan,GPE
Regina,PERSON
weeks,DATE
1234,CARDINAL
1234567890,CARDINAL
10,CARDINAL
GB,GPE
45,MONEY
today,DATE
next week,DATE
upgrade,ACTION
1000 minute and,TIME
2000,DATE
one,CARDINAL
Joanne,PERSON
Jaylan,PERSON
First,ORDINAL
a few days ago,DATE
Naomi,PERSON
today,DATE
Earline,PRODUCT
First,ORDINAL
roaming,SERVICE
a minute minutes,TIME
reset,ACTION
Jane,PERSON
First,ORDINAL
Ida,PERSON
Union Mobile,ORG
Union Mobile,ORG
Gabrielle,PERSON
today,DATE
today,DATE
Brooklynn,PERSON
morning,TIME
Union Mobile,ORG
Sonja,PERSON
today,DATE
today,DATE
First,ORDINAL
Valerie,PERSON
It't,PERSON
Union Mobile,ORG
Elva,PERSON
today,DATE
roaming,SERVICE
Cloud Machine Learning,WORK_OF_ART
Union Mobile,ORG
Linsey,PERSON
today,DATE
Eduardo,PERSON
1234,CARDINAL
ABC1234,ACCOUNT_ID
today,DATE
Alvaro,PERSON
today,DATE
Union Mobile,ORG
Alice,PERSON
today,DATE
first,ORDINAL
reset,ACTION
Union Mobile,ORG
Bernadette,PERSON
today,DATE
Reece,PERSON
First,ORDINAL
Samsung Galaxy S21 Ultra,ORG
Android,PRODUCT
11,CARDINAL
0.05,MONEY
MB,ORG
5,CARDINAL
GB,GPE
50,MONEY
30 days,DATE
a few days ago,DATE
Jake,PERSON
Union Mobile,ORG
750 minute,TIME
today,DATE
Mia,PERSON
Union Mobile,ORG
Thora,PERSON
today,DATE
Rochelle,GPE
PIN,ORG
Cole,PRODUCT
Android,PRODUCT
Union Mobile,ORG
Cole,PRODUCT
Davin,PERSON
Quentin,PERSON
today,DATE
Roberto,PERSON
PIN,ORG
the last,DATE
Kelly Smith,PERSON
123,CARDINAL
Wi-Fi,ORG
Freeda,ORG
Sarahi,ORG
Jessie,PERSON
John,PERSON
Union Mobile,ORG
a few months ago,DATE
Tracey,PERSON
Nancy,PERSON
Union Mobile,ORG
Wi-Fi,LOC
555,CARDINAL
Riley,PERSON
IoT,ORG
PIN,ORG
1234,CARDINAL
the last,DATE
5678,CARDINAL
Data Rollover Support,ORG
1-800-123-4567,CARDINAL
Francisco,GPE
Union Mobile,ORG
Uriah,PERSON
today,DATE
First,ORDINAL
Union Mobile,ORG
a great day,DATE
Union Mobile,ORG
Chet,PERSON
today,DATE
today,DATE
Penelope,PERSON
internet,SERVICE
Union Mobile,ORG
Aubrey,PERSON
today,DATE
Nicolette,PERSON
20,MONEY
reset,ACTION
VPN,PRODUCT
Nelle,GPE
today,DATE
Union Mobile,ORG
Guy,PERSON
today,DATE
Laron,PERSON
2-3,CARDINAL
Kimberly,PERSON
First,ORDINAL
Brannon,PERSON
Esmeralda,PERSON
roaming,SERVICE
Data Plan,SERVICE
Emilia,PERSON
Mame,PERSON
Betty,PERSON
VPN,PRODUCT
VPN,PRODUCT
Gretchen,PERSON
Thaddeus,PERSON
Ella,PERSON
Union Mobile,ORG
Nick,PERSON
Anderson,PERSON
Union Mobile,ORG
Ida,PERSON
Katarina,PERSON
today,DATE
etha,PERSON
Lorie,PERSON
Union Mobile,ORG
Tabatha,PERSON
today,DATE
Orlando,GPE
10,CARDINAL
GB,GPE
10,MONEY
the first three months,DATE
Noah,PERSON
today,DATE
5,CARDINAL
GB,GPE
the remaining days,DATE
monthly,DATE
60,MONEY
80,MONEY
Union Mobile,ORG
Colette,PERSON
today,DATE
Union Mobile,ORG
Colette,PERSON
today,DATE
Catharine,PERSON
First,ORDINAL
611611,CARDINAL
today,DATE
Sue,PERSON
Jamel,PERSON
Noah,PERSON
One,CARDINAL
Chasity,NORP
PIN,ORG
the last,DATE
Forrest,PERSON
Mobile,ORG
PIN,ORG
1234,CARDINAL
Android,PRODUCT
11,CARDINAL
Kenyon,PERSON
Union Mobile,ORG
a great day,DATE
Morgan,PERSON
Christine,PERSON
today,DATE
Nelle,GPE
Union Mobile,ORG
Juanita,PERSON
today,DATE
Percy,PERSON
Theodora,PERSON
