source,speaker,text
talkmap,client,"Well, I'm planning a trip abroad and I want to make sure I have data coverage while I'm there. But I'm not sure how much it's going to cost me."
talkmap,agent,"I apologize for the inconvenience, Tiffany. I understand that this has been austrating for you. However, I assure you that we're doing everything we can to resolve the issue as quickly as possible. Is there anything else I can assist you with today?"
talkmap,client,That sounds good. Can you also tell me if there are any discounts or promotions available?
talkmap,agent,"Sorry to hear that, Sabrina. Can you tell me a about the issue you're experiencing? Have you tried any troubleshooting steps already?"
talkmap,agent,"I completely understand. I'm going to go ahead and schedule a follow-up On-Site Support visit for you, Our technician will come out and take a closer look at your phone to determine the cause of the issue. In the meantime, I recommend backing you back up your data and settings, just in case we need to perform a factory reset on your device."
talkmap,client,"Okay, thank sounds good. Thank you, Deandre."
talkmap,client,"No, that was all I needed. Thanks again."
talkmap,client,"Hi Sally, I'm calling about my Pay-per-use plan. I'm having some trouble understanding how it works."
talkmap,agent,"You're welcome, Lissie. Is there anything else I can assist you with today?"
talkmap,agent,"Alright, thankaquin. Thank you for choosing Union Mobile. Have a great day!"
talkmap,client,"Thanks, Dollie. Bye!"
talkmap,client,"Hmm, I'm not sure if I don't want to lose all my data. Is there another way?"
talkmap,client,"Sure, my name is Marci and my phone number is 555-1234."
talkmap,client,"That sounds great, thank you! When would the technician be available?"
talkmap,agent,"Great, thank you for providing that information, Cullen. Now, I'll need to place the order for the iPhone 14 Pro. I'll also add the trade-in value and promotion to the order. Is there anything else you'd like to add to the order, such as a case or accessories?"
talkmap,client,"Yes, I've tried that that, but it doesns still not working properly."
talkmap,client,"Sure, that."
talkmap,agent,"Hello, thank you for calling Union Mobile. My name is Erin, how can I assist you today?"
talkmap,agent,"Elda called in regarding issues with her gaming-optimized phone. I assisted her with adjusting the power settings to optimize battery life and potentially mitigate overheating issues. I also gu for software updates and transferred her to technical support for further assistance. The customer achieved their goal, and the call ended positively. Is there anything else I can assist with?"
talkmap,agent,"Absolutely, we have a few different options that fit that description. Let me walk if I can find the perfect one for you. Okay, it looks like we have a few different cases that meet your criteria. Would you like me to go through some options with you?"
talkmap,agent,"Sorry to hear that, Harold. Can you tell me more about the issue you're experiencing?"
talkmap,client,"No, just forget it. I'll figure it out myself."
talkmap,client,
talkmap,client,"Okay, okay. Can you give me an estimated time frame for when I can expect a resolution?"
talkmap,agent,"Wonderful! I'll go ahead and apply that to your account right away. Is there anything else I can assist you with today, Lucia?"
talkmap,agent,"Absolutely. I'd be happy to guide you through the process. First, open'll need to download the app from the App Store."
talkmap,agent,"Sorry to hear that, Rita. Can me see what I can do to help you with that. Can you please verify your identity for me? I'll need your account PIN or the last four digits of the credit card associated with your account."
talkmap,client,"That sounds easy enough. Thank you for your help, Carroll."
talkmap,client,"Sure, it's 1234."
talkmap,agent,Bye.
talkmap,agent,"Of course, I apologize for any confusion. So basically, the daily plan is best if you're only going to be abroad for a short period of time and don't want to commit to a longer plan. The weekly plan is good good middle if you'll be abroad for a week or more, but not the full month. And the monthly plan is the best option if you'll be abroad for an extended period of time."
talkmap,agent,"Thank you for calling Union Mobile, my name is Jessie, how can I assist you today?"
talkmap,agent,"Good afternoon, thank you for calling Union Mobile. My name is Alana, how can I assist you today?"
talkmap,client,"Hi, I name is Adline and I'm calling about my low-latency connections with Union Mobile."
talkmap,agent,I understand how frustrating that must be for Let me see if I can help you troubleshoot the issue. Can you tell verify your identity so I can access your account information?
talkmap,agent,"Sure, for instance, if you're traveling to a foreign remote area that doesn't have cellular service, our protection plan may not cover damages or issues that occur in that area. Additionally, if you're participating in high-risk activities such as extreme sports, our protection plan may not cover damages that result from those activities."
talkmap,agent,"Thank you, Jazmin. Have a great day. Goodbye."
talkmap,client,"Okay, that's fine. Can you give me an idea of how long the wait time might be?"
talkmap,client,"No, that's all."
talkmap,agent,"Of course! I'll guide ahead and upgrade your plan for you. You'll receive a confirmation email with all the details, the next hour24 hours. Is there anything else I can assist you with today?"
